0	0.1525	0.1812	4298.476396484375	404.4334955078125
1	0.20631666666666668	0.2268	321.21671640625	263.051575
2	0.24288333333333334	0.2648	236.6518305826823	211.1074576171875
3	0.2720666666666667	0.2936	197.18985411783854	180.51311181640625
4	0.2989	0.3205	171.7663810058594	159.20230009765626
5	0.3227333333333333	0.3427	153.26864474283855	143.15429443359375
6	0.3430166666666667	0.3657	138.9471108886719	130.4892458984375
7	0.3623	0.3854	127.41111119791667	120.159842578125
8	0.38206666666666667	0.404	117.8495764811198	111.52148203125
9	0.3999333333333333	0.4187	109.74763803710937	104.151221875
10	0.41656666666666664	0.4389	102.75956965332031	97.75881469726562
11	0.43235	0.4566	96.6436685546875	92.1381830078125
12	0.4484	0.4708	91.22558904622396	87.138986328125
13	0.4640666666666667	0.4846	86.37634467773438	82.6489986328125
14	0.47928333333333334	0.499	81.99840858561198	78.58275966796874
15	0.49273333333333336	0.5135	78.01662257486979	74.87404350585938
16	0.5060333333333333	0.5253	74.37205814615885	71.47064775390625
17	0.5195166666666666	0.5383	71.01779936523438	68.330862890625
18	0.5323333333333333	0.5502	67.91595248209636	65.42088110351563
19	0.54435	0.5612	65.03552071126302	62.71296967773438
20	0.5561833333333334	0.5719	62.350851977539065	60.184127685546876
21	0.5679166666666666	0.5824	59.84047889811198	57.81506791992187
22	0.5796	0.5939	57.48627613932292	55.5894626953125
23	0.5910833333333333	0.6048	55.27278838704427	53.493378515625
24	0.6009666666666666	0.6163	53.186738940429684	51.514827734375
25	0.6115166666666667	0.6278	51.21663955891927	49.64340810546875
26	0.62105	0.6378	49.352476529947914	47.87006489257813
27	0.6306166666666667	0.6461	47.58546801757812	46.18681674804687
28	0.6402666666666667	0.6548	45.90787208658854	44.586639111328125
29	0.6494333333333333	0.6638	44.312825752766926	43.0632892578125
30	0.6572833333333333	0.671	42.79421782633464	41.611195971679685
31	0.6652	0.6781	41.346578780110676	40.22536938476563
32	0.6736666666666666	0.6856	39.96499405517578	38.901325219726566
33	0.6820666666666667	0.6933	38.645036173502604	37.635008984375
34	0.6896666666666667	0.6998	37.38269381103515	36.42274367675781
35	0.6966333333333333	0.7082	36.174327689615886	35.26119621582031
36	0.7034166666666667	0.7145	35.0166231648763	34.14732041015625
37	0.7094833333333334	0.7209	33.906550105794274	33.07832138671875
38	0.7162166666666666	0.7279	32.841335677083336	32.05164909667969
39	0.7224	0.7339	31.81843136393229	31.06495068359375
40	0.7280666666666666	0.7396	30.83549443766276	30.116062915039063
41	0.7331	0.7439	29.890362174479165	29.202984765625
42	0.7383333333333333	0.7485	28.981035579427083	28.323863745117187
43	0.7436333333333334	0.7521	28.105663297526043	27.47698251953125
44	0.7480666666666667	0.7577	27.262525915527345	26.660743334960937
45	0.7527833333333334	0.7624	26.45002646484375	25.87366281738281
46	0.7570333333333333	0.766	25.66667536621094	25.11434738769531
47	0.7610833333333333	0.7702	24.91108300374349	24.381505712890625
48	0.7649	0.7736	24.181952856445314	23.673927563476564
49	0.7687333333333334	0.7782	23.47807040608724	22.9904779296875
50	0.7718666666666667	0.7815	22.79829608561198	22.330089453125
51	0.77555	0.7856	22.141563763427733	21.691759741210937
52	0.7787333333333334	0.7888	21.50686823933919	21.07455047607422
53	0.7818166666666667	0.792	20.89326581217448	20.47757178955078
54	0.78445	0.7952	20.29986509399414	19.89998526611328
55	0.7876166666666666	0.7975	19.72582739461263	19.34100487060547
56	0.7899	0.8009	19.170360319010417	18.7998802734375
57	0.7925	0.8033	18.632714455159505	18.27590588378906
58	0.7952	0.8047	18.112180839029946	17.76841064453125
59	0.7978833333333334	0.807	17.608087463378908	17.27675888671875
60	0.8000666666666667	0.8088	17.119798258463543	16.800350329589843
61	0.8024166666666667	0.8107	16.646708412679036	16.33861262207031
62	0.8045	0.8119	16.188244588216147	15.890998315429687
63	0.80675	0.8141	15.743860481770833	15.45699061279297
64	0.8087666666666666	0.8162	15.313036771647136	15.0360958984375
65	0.81055	0.8179	14.895278332519531	14.627842724609375
66	0.8122666666666667	0.8198	14.490114676920573	14.231784313964845
67	0.81395	0.8206	14.09709637858073	13.847491760253906
68	0.8155166666666667	0.8225	13.715793194580078	13.474551928710937
69	0.8171833333333334	0.8243	13.345796630859375	13.112579309082031
70	0.8187666666666666	0.8255	12.986714829508463	12.761196557617188
71	0.8205166666666667	0.8271	12.638173073323568	12.42004451904297
72	0.82165	0.8289	12.299813212076822	12.088782531738282
73	0.8228	0.8306	11.971291975911459	11.767080163574219
74	0.8240833333333333	0.8314	11.652280177815756	11.454623828125
75	0.82505	0.8336	11.342463248697916	11.151108264160156
76	0.8259	0.834	11.041538460286459	10.856245672607422
77	0.8269166666666666	0.8349	10.749215958658855	10.569756774902343
78	0.8278666666666666	0.8361	10.465217212931314	10.291372766113282
79	0.8286	0.8369	10.189274411010743	10.020836462402343
80	0.82965	0.8381	9.921130550130208	9.757900738525391
81	0.8307333333333333	0.8387	9.660538873291015	9.502327911376954
82	0.8315166666666667	0.8388	9.407260848999023	9.253886401367188
83	0.8320833333333333	0.8402	9.161068186442057	9.01235810546875
84	0.83285	0.8411	8.921740170288086	8.777529064941406
85	0.8336166666666667	0.8414	8.689065032958984	8.54919315185547
86	0.8344	0.8415	8.462837995402019	8.327154766845704
87	0.8347833333333333	0.842	8.24286224975586	8.11122109375
88	0.8355333333333334	0.843	8.028947766113282	7.901210205078125
